source_ip,destination_ip,bytes,packets,unique_dest_ips,total_bytes,packet_rate,timestamp,is_anomaly
16.203.141.121,210.241.18.112,4614,58,5,23070,8.46,2024-10-08 10:10:57,0
185.19.22.101,49.200.75.174,6178,48,4,24712,9.92,2024-09-26 21:30:38,0
7.215.231.208,158.243.155.65,6041,37,4,24164,6.69,2024-10-11 14:54:24,0
147.82.142.149,142.62.168.119,5554,47,5,27770,10.59,2024-10-12 15:28:43,0
80.125.151.47,18.69.234.131,5335,47,1,5335,10.02,2024-10-09 06:50:36,0
48.155.12.107,214.69.60.219,5287,50,5,26435,8.74,2024-10-08 17:42:38,0
222.73.168.247,41.126.79.218,5012,57,1,5012,8.18,2024-10-04 15:50:22,0
51.123.60.86,107.186.238.230,5914,54,4,23656,9.68,2024-09-30 07:11:40,0
161.139.48.111,104.35.202.5,19963,227,41,818483,61.76,2024-10-03 16:09:54,1
186.52.196.41,20.190.147.225,5842,69,2,11684,10.81,2024-09-27 08:16:15,0
53.124.232.249,102.136.105.182,4000,52,3,12000,9.52,2024-09-24 04:10:59,0
83.19.157.133,91.183.57.209,3560,52,5,17800,9.55,2024-09-19 14:23:16,0
142.158.168.189,39.27.19.72,6349,51,2,12698,11.95,2024-10-01 16:25:44,0
179.236.152.91,108.145.28.54,4633,54,4,18532,11.69,2024-09-28 23:21:46,0
193.67.195.115,108.172.240.106,5898,49,2,11796,8.41,2024-09-19 21:43:02,0
44.94.110.251,124.69.51.63,4597,55,5,22985,11.21,2024-10-09 10:31:10,0
131.251.252.209,217.210.183.80,4247,56,2,8494,10.32,2024-10-11 01:13:21,0
62.41.162.18,167.235.199.227,3419,50,1,3419,12.87,2024-09-18 19:18:28,0
181.126.203.46,203.21.82.147,3259,40,5,16295,8.23,2024-10-04 05:45:44,0
122.103.115.102,126.140.200.191,4306,64,4,17224,12.86,2024-09-26 13:43:09,0
29.219.219.22,17.135.185.134,4455,38,2,8910,6.2,2024-09-26 14:53:26,0
116.250.232.202,16.175.69.154,4480,56,4,17920,8.46,2024-09-21 20:37:47,0
203.211.101.5,19.237.169.201,5478,43,1,5478,7.61,2024-09-23 11:05:41,0
161.33.18.242,4.21.123.160,4967,48,5,24835,8.79,2024-09-22 22:23:15,0
173.31.220.9,98.106.57.154,22827,191,40,913080,119.45,2024-10-12 02:36:11,1
96.188.170.7,146.39.29.46,4900,39,5,24500,8.81,2024-10-13 16:29:17,0
154.104.49.73,154.16.238.2,5552,53,3,16656,11.54,2024-10-12 00:29:33,0
215.154.106.83,92.158.6.109,3249,41,1,3249,9.9,2024-09-25 23:09:47,0
153.235.244.126,203.37.209.128,5760,57,2,11520,8.58,2024-10-12 03:51:50,0
69.75.61.253,59.202.49.122,4128,60,2,8256,9.48,2024-10-17 01:22:52,0
21.242.215.102,42.170.100.202,5041,47,5,25205,9.73,2024-10-08 22:19:04,0
159.211.33.60,30.88.51.8,5836,61,5,29180,9.25,2024-10-10 14:52:02,0
51.61.90.155,30.93.32.34,5573,45,1,5573,8.02,2024-09-29 19:20:26,0
73.76.243.130,126.56.135.148,4131,59,4,16524,9.0,2024-10-07 11:15:16,0
48.180.193.148,161.238.0.92,4771,49,2,9542,8.87,2024-10-15 11:18:06,0
23.68.71.115,217.46.97.137,3100,61,2,6200,10.47,2024-09-30 22:01:18,0
2.227.115.176,72.37.114.123,4384,43,2,8768,9.38,2024-09-30 10:00:48,0
138.34.150.86,217.253.142.214,3743,50,1,3743,8.71,2024-10-04 11:44:51,0
47.45.227.28,142.199.67.10,3494,55,3,10482,8.71,2024-09-27 01:35:27,0
57.152.27.11,64.78.9.35,16402,168,25,410050,138.03,2024-10-05 12:56:06,1
30.22.20.181,200.87.51.20,5694,27,1,5694,9.74,2024-09-21 10:15:19,0
121.193.26.202,95.110.0.51,5217,53,1,5217,11.7,2024-10-10 03:07:39,0
138.103.86.137,203.27.161.189,3237,43,5,16185,8.49,2024-09-24 04:17:14,0
138.74.160.44,99.5.204.90,4553,60,5,22765,11.94,2024-09-21 19:23:18,0
43.176.124.63,97.32.121.205,6488,33,4,25952,14.53,2024-09-25 02:14:19,0
75.64.92.234,72.177.57.55,5064,41,3,15192,11.58,2024-09-18 09:42:02,0
141.25.234.148,135.133.85.226,5709,54,1,5709,8.58,2024-10-16 02:56:45,0
193.100.58.78,152.91.29.133,6248,44,1,6248,8.72,2024-09-24 09:38:34,0
161.161.242.162,126.66.34.170,6323,42,5,31615,12.52,2024-10-04 09:17:51,0
219.29.77.101,42.45.25.89,2747,40,3,8241,9.55,2024-10-02 18:20:17,0
51.30.18.95,188.119.245.14,6512,38,5,32560,7.78,2024-09-24 08:22:40,0
194.152.36.177,156.255.228.211,5208,43,2,10416,13.76,2024-10-05 10:16:11,0
1.114.24.129,65.122.110.150,3658,53,3,10974,14.15,2024-10-04 23:32:05,0
140.111.63.168,215.121.179.246,4171,46,3,12513,9.03,2024-09-25 09:24:32,0
31.163.55.115,163.251.126.123,5826,50,4,23304,9.64,2024-10-04 05:43:35,0
201.129.117.38,33.233.174.45,5663,54,2,11326,10.15,2024-09-21 07:20:03,0
205.143.164.6,110.76.63.179,15900,191,20,318000,118.94,2024-10-01 15:44:51,1
210.37.76.112,158.83.207.135,14910,195,25,372750,89.17,2024-10-08 17:54:29,1
193.54.144.152,55.69.93.80,5027,49,3,15081,13.33,2024-10-03 12:04:35,0
104.36.66.181,100.26.254.121,5440,37,2,10880,8.57,2024-09-20 20:59:57,0
126.96.108.169,218.138.115.208,5030,50,3,15090,12.33,2024-10-04 09:21:26,0
149.69.119.169,131.209.121.58,6199,53,5,30995,9.74,2024-09-27 19:12:35,0
6.117.153.135,165.22.241.174,6253,59,3,18759,9.17,2024-10-12 07:09:17,0
119.184.112.109,220.94.199.62,6243,46,4,24972,11.27,2024-10-05 12:12:17,0
149.3.80.249,211.160.36.196,4978,60,3,14934,10.39,2024-10-14 08:46:33,0
117.38.137.210,74.236.175.209,3778,49,1,3778,7.92,2024-09-27 14:56:57,0
217.218.219.103,212.176.67.104,5798,47,4,23192,11.3,2024-09-23 03:32:29,0
131.65.158.171,180.1.230.46,5471,33,4,21884,8.58,2024-10-07 09:39:23,0
169.125.235.232,99.150.136.160,4371,53,5,21855,8.62,2024-10-05 22:12:35,0
91.236.119.91,138.99.161.45,4766,53,3,14298,10.14,2024-09-27 03:15:05,0
117.252.127.50,178.55.192.184,3902,60,2,7804,9.52,2024-10-16 21:23:08,0
43.60.174.213,117.5.43.172,4222,42,3,12666,10.71,2024-09-25 13:11:08,0
104.228.220.79,192.21.192.217,4477,44,1,4477,7.11,2024-10-08 13:30:34,0
182.245.159.96,216.174.247.173,5522,39,5,27610,8.9,2024-09-25 04:11:45,0
45.7.47.205,10.170.98.100,4101,60,3,12303,10.52,2024-09-19 04:19:15,0
106.67.0.1,55.50.149.82,4550,31,3,13650,11.36,2024-10-04 08:27:39,0
25.80.122.42,138.173.104.178,3516,59,3,10548,9.96,2024-10-03 11:51:03,0
18.103.14.57,8.37.88.172,5575,56,4,22300,6.79,2024-10-17 12:00:26,0
151.0.129.176,169.231.216.171,4766,45,5,23830,7.25,2024-09-22 10:29:05,0
172.190.181.149,183.253.100.37,5322,53,2,10644,8.2,2024-09-18 06:13:24,0
105.190.98.225,18.37.4.83,3973,51,5,19865,13.6,2024-10-02 14:07:23,0
119.57.67.234,26.0.153.125,4432,39,3,13296,8.0,2024-10-13 00:43:52,0
105.39.105.223,140.49.60.126,4228,46,4,16912,11.9,2024-10-11 02:13:33,0
194.132.221.212,25.163.56.68,4437,62,5,22185,8.28,2024-10-15 05:59:27,0
17.22.250.89,78.93.204.145,5694,43,5,28470,14.05,2024-10-12 22:55:14,0
150.76.238.183,212.247.218.3,4948,58,1,4948,9.58,2024-10-08 01:30:04,0
95.235.84.238,25.213.71.87,3682,71,4,14728,7.39,2024-10-07 18:57:53,0
181.51.212.78,172.122.112.218,5878,58,3,17634,11.14,2024-09-27 10:56:24,0
53.85.169.90,93.66.44.228,6261,49,2,12522,12.06,2024-09-30 15:12:00,0
194.109.33.138,14.242.98.58,5912,60,2,11824,9.55,2024-10-16 23:19:27,0
39.224.145.71,41.57.61.111,4881,58,5,24405,9.02,2024-09-27 04:43:44,0
82.239.123.234,144.170.60.38,2975,57,5,14875,8.38,2024-09-30 19:33:53,0
195.80.11.129,137.29.195.123,5273,51,5,26365,6.16,2024-10-12 08:28:26,0
4.108.67.26,28.218.175.101,5207,67,2,10414,10.79,2024-09-22 04:46:52,0
211.120.175.218,146.115.232.137,5258,52,3,15774,9.94,2024-10-04 13:10:30,0
79.86.189.211,51.116.217.200,3705,35,2,7410,12.31,2024-09-24 02:39:10,0
71.106.19.38,198.38.118.23,5437,48,3,16311,11.28,2024-09-25 23:55:30,0
95.188.198.56,18.123.186.147,5731,36,3,17193,7.0,2024-09-26 13:52:11,0
181.151.138.58,122.124.152.38,3039,36,3,9117,14.12,2024-10-05 14:11:58,0
159.16.90.191,49.229.7.133,3401,39,4,13604,10.85,2024-10-05 13:19:43,0
196.226.14.201,187.125.193.109,3814,60,2,7628,12.6,2024-09-30 06:38:57,0
15.7.138.37,2.95.2.27,5488,42,3,16464,9.35,2024-10-12 15:55:44,0
112.135.146.47,220.28.119.120,5240,47,4,20960,10.65,2024-10-14 04:08:00,0
3.134.129.236,40.13.76.114,3819,40,2,7638,9.48,2024-10-07 16:03:04,0
105.170.246.248,110.233.69.161,4964,45,2,9928,13.16,2024-09-29 12:22:27,0
70.93.151.196,152.218.180.44,2566,59,4,10264,11.85,2024-10-08 17:51:42,0
163.43.33.151,34.237.241.81,3638,33,5,18190,6.8,2024-10-09 05:20:33,0
70.152.61.83,186.77.183.51,5054,64,3,15162,8.78,2024-09-25 08:22:21,0
95.82.96.214,223.32.81.209,3405,62,4,13620,7.47,2024-10-05 16:58:25,0
178.6.253.123,223.249.150.10,6484,50,3,19452,6.02,2024-09-20 17:40:58,0
120.217.231.197,220.90.52.27,4698,64,3,14094,9.5,2024-10-10 19:17:43,0
46.138.172.180,103.48.183.21,6408,27,4,25632,10.71,2024-10-08 18:35:16,0
161.93.162.38,75.190.200.159,4219,51,5,21095,12.37,2024-10-16 08:42:04,0
7.71.220.76,86.60.241.84,5142,49,1,5142,7.32,2024-09-28 11:59:05,0
206.218.0.165,55.19.216.121,3607,37,3,10821,7.17,2024-09-18 18:36:57,0
214.3.222.225,66.245.35.72,5255,39,3,15765,12.33,2024-10-16 03:10:16,0
53.223.203.57,42.52.80.0,3759,37,5,18795,11.01,2024-10-01 23:42:36,0
1.51.217.20,80.117.186.166,4753,32,1,4753,11.24,2024-10-07 18:08:45,0
85.198.194.6,122.61.12.83,5519,35,3,16557,11.64,2024-10-08 15:47:32,0
97.45.254.55,28.62.124.246,3567,42,2,7134,11.89,2024-10-06 04:16:34,0
5.35.27.26,21.197.157.161,5719,51,3,17157,8.67,2024-10-14 20:26:20,0
25.162.29.210,163.192.201.16,7494,47,4,29976,7.55,2024-10-01 07:54:36,0
35.10.225.151,210.141.209.61,6603,37,4,26412,13.17,2024-09-27 09:40:15,0
2.213.133.124,24.215.254.200,15552,186,29,451008,102.33,2024-09-25 09:33:47,1
181.222.225.118,160.185.242.125,5836,48,4,23344,2.89,2024-10-04 21:56:33,0
25.89.38.38,191.51.113.180,4100,48,5,20500,8.34,2024-09-28 01:32:28,0
186.72.51.204,100.152.32.245,5896,55,2,11792,6.51,2024-09-20 22:05:21,0
176.141.203.161,90.78.1.71,5018,39,5,25090,9.67,2024-09-24 16:34:12,0
50.179.70.117,171.130.67.230,25411,249,24,609864,117.43,2024-10-17 08:24:31,1
140.102.91.192,64.63.59.11,4941,47,3,14823,10.17,2024-09-18 08:50:22,0
124.26.113.29,26.247.45.92,5887,58,2,11774,8.97,2024-09-24 16:08:43,0
19.105.132.198,156.119.7.219,5045,41,1,5045,8.46,2024-10-17 19:15:29,0
14.114.86.8,209.0.132.64,4431,53,1,4431,14.57,2024-10-15 00:14:33,0
145.152.230.38,219.206.37.60,5246,53,4,20984,14.0,2024-10-15 06:13:23,0
150.231.43.79,88.134.106.155,6582,46,4,26328,10.0,2024-09-25 16:37:58,0
24.33.159.233,69.1.112.168,5866,52,5,29330,12.13,2024-09-26 19:28:28,0
218.9.204.133,105.215.207.214,3815,45,3,11445,12.0,2024-09-25 21:20:49,0
61.45.91.216,163.234.78.98,4773,46,5,23865,9.39,2024-10-13 11:50:35,0
115.89.163.62,186.79.228.251,5542,50,4,22168,9.8,2024-09-24 06:03:11,0
187.30.116.213,14.128.54.216,3457,63,2,6914,11.47,2024-10-13 06:34:53,0
168.93.99.99,16.213.126.17,6907,51,1,6907,16.62,2024-10-10 22:21:06,0
55.178.1.115,159.175.180.144,3895,31,3,11685,9.72,2024-09-21 00:09:13,0
56.242.224.221,1.0.15.182,5462,23,3,16386,7.95,2024-10-15 18:56:38,0
41.136.84.47,58.17.41.35,4720,61,5,23600,11.12,2024-10-06 09:14:47,0
89.158.224.121,217.11.242.94,4896,44,3,14688,10.51,2024-10-13 08:32:12,0
102.145.81.72,199.155.125.39,3886,45,3,11658,10.3,2024-10-17 11:03:46,0
36.246.75.110,215.239.163.5,4824,38,3,14472,9.96,2024-09-27 04:31:33,0
31.87.180.211,76.171.60.231,4800,48,3,14400,10.72,2024-09-20 03:51:42,0
20.244.227.5,157.215.2.24,4670,55,1,4670,12.36,2024-09-26 23:07:09,0
28.132.201.206,32.93.5.255,6652,59,2,13304,9.26,2024-10-01 23:50:15,0
159.41.218.10,121.60.138.113,5634,52,5,28170,10.88,2024-09-27 10:09:41,0
109.197.158.148,139.59.152.249,5201,36,2,10402,12.48,2024-09-25 06:02:48,0
44.230.150.68,142.253.213.164,19299,213,24,463176,119.95,2024-10-08 00:04:07,1
144.97.170.199,203.113.154.216,6244,40,3,18732,9.68,2024-10-17 08:54:11,0
186.221.177.5,204.170.138.29,6911,45,1,6911,10.15,2024-09-19 12:31:30,0
1.121.210.26,14.197.155.154,3449,33,5,17245,11.36,2024-10-02 01:45:27,0
220.241.95.110,185.227.174.90,3606,47,1,3606,10.25,2024-09-28 04:39:56,0
161.94.149.170,201.41.110.154,21295,100,21,447195,83.31,2024-10-14 08:16:12,1
200.165.141.19,56.32.64.60,5387,45,4,21548,7.11,2024-10-08 08:26:48,0
188.195.213.59,171.45.136.252,3958,47,2,7916,9.24,2024-10-08 13:57:29,0
141.201.130.81,182.79.29.8,5736,48,1,5736,11.76,2024-10-02 08:59:16,0
12.88.171.217,137.37.196.101,4995,55,3,14985,11.97,2024-09-24 13:10:51,0
212.106.56.228,168.71.244.139,5680,53,3,17040,6.51,2024-10-03 16:39:51,0
75.64.137.113,20.143.45.202,6494,50,4,25976,7.07,2024-10-15 07:31:10,0
203.183.95.22,35.83.171.138,4317,44,2,8634,12.86,2024-10-02 14:07:23,0
1.177.120.108,102.236.12.228,5884,44,5,29420,10.0,2024-10-10 10:16:44,0
138.25.76.128,197.155.1.193,5499,42,2,10998,11.33,2024-09-23 07:50:17,0
32.178.246.95,209.30.94.187,4151,55,5,20755,11.95,2024-09-22 15:52:43,0
93.151.82.148,34.177.204.95,4268,58,2,8536,9.47,2024-09-23 20:42:34,0
16.116.11.154,114.23.78.95,5853,56,4,23412,12.45,2024-10-09 01:39:05,0
122.96.52.172,193.126.241.86,5065,70,3,15195,7.61,2024-10-02 12:17:31,0
49.152.18.157,78.220.39.49,20828,221,46,958088,115.88,2024-10-10 06:01:44,1
76.188.193.59,37.158.194.67,5270,56,4,21080,10.3,2024-09-24 00:07:54,0
87.68.66.75,103.47.55.174,6242,45,1,6242,10.75,2024-10-06 14:18:18,0
155.128.49.145,34.141.224.31,5281,47,1,5281,9.42,2024-09-24 16:20:38,0
216.163.200.184,223.188.132.248,4586,49,5,22930,7.43,2024-10-09 01:43:38,0
29.97.160.191,129.250.115.211,24685,150,13,320905,103.74,2024-09-29 07:24:21,1
187.229.159.198,150.74.40.208,3992,57,3,11976,9.49,2024-10-06 03:49:08,0
45.0.178.246,10.158.214.172,5052,55,4,20208,10.6,2024-10-15 19:32:37,0
175.77.106.236,159.228.205.134,4453,35,4,17812,9.94,2024-10-12 19:26:27,0
75.155.238.220,43.176.127.191,5485,33,2,10970,12.1,2024-10-10 00:29:43,0
95.68.218.122,17.95.110.56,4723,44,1,4723,9.59,2024-09-19 07:59:35,0
29.40.42.109,22.35.210.65,4620,41,1,4620,11.2,2024-10-02 00:24:16,0
205.21.253.38,126.138.55.156,20268,283,19,385092,74.72,2024-10-04 23:31:42,1
28.85.227.84,54.162.43.169,2990,51,1,2990,13.18,2024-10-03 12:09:33,0
133.55.78.75,217.145.60.135,3551,47,5,17755,11.98,2024-10-12 16:16:00,0
142.222.23.174,36.186.209.102,5946,43,2,11892,8.37,2024-09-23 08:25:57,0
9.147.9.51,68.118.11.21,18454,219,18,332172,96.87,2024-10-13 03:36:54,1
38.22.103.33,193.4.38.187,20067,218,39,782613,63.51,2024-10-07 14:18:33,1
142.208.155.168,117.139.89.163,5512,52,1,5512,8.58,2024-10-09 15:30:24,0
7.97.46.93,53.214.135.56,4309,69,2,8618,11.5,2024-10-01 09:29:55,0
23.101.242.104,80.103.185.48,6093,34,1,6093,11.26,2024-09-23 05:19:26,0
120.19.127.31,156.42.236.175,7084,46,3,21252,9.26,2024-09-18 07:18:17,0
54.94.199.241,45.23.251.193,6367,40,1,6367,12.02,2024-10-10 10:25:47,0
207.133.109.239,155.233.106.100,3781,36,3,11343,13.86,2024-10-02 11:46:21,0
96.211.60.112,128.20.100.211,4253,47,4,17012,9.39,2024-10-14 19:32:59,0
94.240.166.152,129.141.237.236,4058,42,4,16232,8.95,2024-09-24 21:50:36,0
203.75.219.6,85.63.231.73,3735,47,4,14940,8.55,2024-09-30 14:27:23,0
152.118.45.225,167.0.234.2,4867,68,5,24335,8.91,2024-10-15 03:58:38,0
134.199.111.73,87.31.3.114,7810,45,3,23430,11.07,2024-09-22 12:34:03,0
46.6.196.35,22.211.18.27,5616,34,4,22464,9.65,2024-10-08 05:08:38,0
87.28.104.242,118.154.168.50,7042,69,3,21126,10.94,2024-10-12 01:46:41,0
11.172.46.78,43.78.145.139,6395,58,5,31975,10.95,2024-09-21 20:34:17,0
149.107.7.101,70.243.149.125,5161,46,5,25805,10.82,2024-10-10 01:16:57,0
195.129.235.126,33.232.79.78,4314,34,5,21570,10.9,2024-09-23 16:47:47,0
206.52.43.8,32.155.11.0,4388,66,3,13164,8.41,2024-10-01 07:03:50,0
144.50.61.193,47.15.190.192,4594,72,1,4594,12.1,2024-10-10 03:25:00,0
23.110.16.199,40.34.0.28,4816,47,1,4816,6.99,2024-09-19 16:37:09,0
12.148.28.7,39.75.181.38,5098,59,1,5098,12.36,2024-10-11 01:50:39,0
75.63.39.197,118.154.119.62,6355,33,5,31775,7.97,2024-09-19 15:19:53,0
50.86.122.196,155.6.227.214,3854,55,4,15416,7.5,2024-09-27 04:24:53,0
115.221.133.147,94.205.100.187,6548,53,4,26192,10.88,2024-10-12 06:08:49,0
196.29.103.108,43.209.254.13,5558,47,5,27790,10.7,2024-10-15 17:35:38,0
3.172.104.56,31.241.4.150,4469,56,2,8938,14.97,2024-09-29 19:47:52,0
130.92.193.8,79.196.224.57,5693,48,2,11386,11.25,2024-09-29 17:58:55,0
120.196.149.213,190.34.163.217,4363,68,2,8726,9.71,2024-09-26 18:08:21,0
178.202.157.130,101.207.135.63,6251,44,2,12502,10.69,2024-09-20 21:14:51,0
200.49.80.201,125.72.243.241,3937,24,3,11811,9.1,2024-09-24 10:09:04,0
162.247.81.195,128.173.27.65,4640,39,1,4640,10.18,2024-10-14 21:55:09,0
25.255.31.170,10.122.234.122,5319,55,1,5319,12.52,2024-09-19 10:18:57,0
154.254.55.181,223.132.173.89,4494,67,3,13482,13.79,2024-10-07 03:27:45,0
83.234.132.252,151.173.132.92,5257,63,5,26285,8.64,2024-10-06 18:12:59,0
89.126.237.61,152.90.215.157,4981,51,1,4981,9.31,2024-09-29 01:55:41,0
69.62.31.163,194.161.90.22,19347,158,27,522369,110.24,2024-10-15 23:18:29,1
183.88.247.244,51.97.63.23,5585,55,4,22340,8.73,2024-09-24 11:56:15,0
133.185.181.204,101.178.194.17,4126,64,2,8252,10.68,2024-10-13 23:30:06,0
49.71.60.73,8.37.210.138,5127,48,3,15381,6.17,2024-09-20 02:02:50,0
75.81.47.112,146.77.247.148,19394,143,28,543032,105.61,2024-10-13 22:22:53,1
119.24.202.57,103.195.129.59,5536,70,4,22144,9.82,2024-10-07 09:00:00,0
168.136.37.193,176.66.113.236,5360,57,1,5360,8.79,2024-10-07 09:54:45,0
3.103.183.221,68.10.50.46,6042,39,3,18126,11.65,2024-10-16 12:33:20,0
103.148.170.150,120.233.164.118,5568,32,3,16704,8.1,2024-10-13 05:31:33,0
215.7.229.18,6.173.106.198,5449,64,4,21796,10.0,2024-09-19 14:41:24,0
122.134.250.130,47.21.238.19,5413,70,5,27065,5.88,2024-09-25 04:30:16,0
5.47.72.59,185.84.75.17,10943,185,23,251689,140.88,2024-09-30 19:31:07,1
216.55.209.228,10.62.82.95,3671,59,2,7342,10.8,2024-09-29 23:36:32,0
28.116.177.224,135.4.172.126,3907,47,5,19535,11.09,2024-09-24 03:05:11,0
34.200.182.109,114.105.54.182,4143,58,4,16572,9.01,2024-10-14 12:20:29,0
119.147.29.221,165.181.76.99,5392,42,3,16176,11.85,2024-09-18 14:40:40,0
95.240.120.112,159.133.112.16,6640,52,1,6640,13.8,2024-10-07 08:29:57,0
31.234.95.255,187.62.129.231,3987,47,2,7974,9.44,2024-10-05 16:56:08,0
142.65.159.140,143.132.39.102,6511,55,1,6511,6.37,2024-09-25 08:15:33,0
21.52.70.83,168.220.24.171,3551,56,3,10653,8.92,2024-09-29 19:22:19,0
179.156.211.140,30.130.59.78,5410,46,3,16230,11.4,2024-10-04 11:45:29,0
70.2.133.56,155.196.179.234,3369,43,5,16845,11.66,2024-09-28 21:27:23,0
187.181.106.21,202.219.95.86,5070,30,5,25350,11.85,2024-09-28 07:00:17,0
47.50.2.55,143.213.222.197,4450,43,4,17800,10.7,2024-09-22 14:45:22,0
222.18.222.139,196.193.242.221,5101,39,3,15303,11.15,2024-10-09 00:20:28,0
106.50.51.143,155.233.174.38,5310,58,4,21240,9.35,2024-09-25 14:43:53,0
181.109.244.177,189.243.104.121,5107,49,4,20428,9.07,2024-10-03 20:17:50,0
146.130.64.249,78.26.92.127,6847,54,2,13694,14.14,2024-10-10 18:50:17,0
120.242.56.232,167.36.183.30,5504,53,2,11008,11.29,2024-09-30 09:12:53,0
143.228.234.26,191.209.109.83,4526,38,5,22630,10.59,2024-10-15 06:18:22,0
124.190.12.6,222.16.50.157,3662,54,5,18310,9.55,2024-10-09 00:44:38,0
75.203.35.98,115.239.43.210,4273,58,1,4273,11.34,2024-09-22 09:22:15,0
198.236.108.159,170.86.164.17,5874,45,1,5874,7.46,2024-10-01 23:08:25,0
78.131.101.95,1.115.229.95,4316,46,3,12948,9.37,2024-09-24 18:18:38,0
44.228.145.56,77.241.155.69,5489,48,1,5489,8.39,2024-10-04 09:37:03,0
208.10.131.12,185.248.28.74,5099,61,2,10198,12.21,2024-10-15 15:11:58,0
110.63.111.64,165.136.251.235,4338,49,4,17352,10.95,2024-10-10 18:53:51,0
88.202.164.113,3.162.217.103,4295,50,4,17180,8.37,2024-09-28 15:38:20,0
104.58.184.12,166.15.73.83,12297,235,19,233643,76.78,2024-10-01 16:54:08,1
217.223.49.57,153.134.173.47,4471,47,5,22355,12.89,2024-10-16 13:47:26,0
128.14.39.151,132.142.39.252,3647,41,3,10941,11.29,2024-10-13 10:59:42,0
48.236.226.207,132.141.40.29,7176,44,5,35880,8.87,2024-10-10 03:48:48,0
172.220.228.93,24.159.207.53,4837,59,3,14511,10.81,2024-10-06 02:43:33,0
217.8.37.63,70.158.205.73,4300,41,4,17200,11.17,2024-10-11 12:21:51,0
67.193.134.214,123.247.131.90,4832,31,4,19328,11.61,2024-09-23 12:07:55,0
183.254.236.54,113.138.80.205,4713,41,4,18852,10.52,2024-10-14 15:16:56,0
222.232.59.104,79.163.51.190,6109,46,3,18327,16.1,2024-10-11 23:53:50,0
40.219.206.84,188.100.77.32,7085,40,2,14170,8.2,2024-10-03 10:30:54,0
124.214.81.68,88.107.239.224,5434,63,4,21736,11.46,2024-09-18 15:16:52,0
38.202.247.221,100.202.21.140,2699,41,1,2699,12.21,2024-10-10 03:03:18,0
55.175.166.180,103.115.138.26,7026,45,2,14052,14.4,2024-10-04 13:59:11,0
65.127.0.139,55.199.115.113,4866,53,1,4866,8.87,2024-10-03 17:12:28,0
25.205.15.30,184.116.221.47,5316,50,4,21264,13.65,2024-09-20 02:10:48,0
83.101.233.80,154.59.46.253,5651,33,1,5651,8.68,2024-10-01 16:31:13,0
188.233.198.5,158.55.147.2,5098,15,3,15294,9.25,2024-10-15 21:48:15,0
143.70.47.177,110.47.44.121,4161,75,4,16644,9.16,2024-09-22 21:19:01,0
14.89.132.116,117.212.78.106,3885,48,4,15540,7.82,2024-09-26 10:05:10,0
156.84.50.9,60.4.148.69,5071,47,2,10142,14.07,2024-09-30 20:40:31,0
137.24.199.161,45.32.246.247,4991,59,3,14973,10.55,2024-10-15 09:32:41,0
139.126.67.63,112.121.184.93,5235,32,2,10470,5.84,2024-10-14 19:42:17,0
68.162.87.124,97.136.23.233,4596,58,5,22980,10.59,2024-10-13 18:32:09,0
186.113.213.248,70.185.96.66,4550,63,5,22750,8.99,2024-10-13 21:40:30,0
115.37.57.111,53.77.31.80,4220,45,2,8440,10.45,2024-10-17 04:59:16,0
23.250.141.88,186.90.224.59,5634,46,4,22536,10.09,2024-10-15 19:11:47,0
47.91.90.214,183.163.71.205,5083,56,1,5083,11.51,2024-10-11 16:57:17,0
81.101.108.179,107.178.134.45,5403,60,4,21612,9.1,2024-09-30 05:37:31,0
75.80.201.248,13.184.160.190,4786,43,5,23930,9.26,2024-10-04 06:12:39,0
124.88.69.45,118.132.14.58,5476,45,1,5476,7.81,2024-09-19 09:59:10,0
44.161.80.229,147.217.45.248,6147,55,4,24588,8.7,2024-09-23 20:26:47,0
174.206.35.203,2.206.182.208,3530,41,3,10590,10.04,2024-10-07 12:30:58,0
38.94.146.91,45.50.66.95,3660,41,5,18300,9.9,2024-09-22 02:23:34,0
65.228.190.114,18.199.22.61,5333,47,4,21332,10.02,2024-09-18 03:57:37,0
109.87.219.238,54.7.130.253,4146,43,3,12438,14.73,2024-10-02 01:43:48,0
25.66.9.211,159.131.71.202,5382,52,5,26910,10.55,2024-10-09 10:49:06,0
100.174.81.41,165.138.91.92,4989,60,1,4989,9.72,2024-09-20 08:12:14,0
178.79.54.186,43.28.215.128,5970,46,3,17910,11.09,2024-10-10 23:30:01,0
76.118.205.51,31.92.112.106,5122,51,4,20488,10.44,2024-09-29 09:47:14,0
125.188.211.98,196.229.123.28,3200,40,5,16000,6.89,2024-10-06 15:22:57,0
99.195.44.126,172.55.61.62,6620,34,4,26480,11.1,2024-10-08 08:11:16,0
66.118.163.108,123.250.64.120,5335,51,3,16005,8.52,2024-09-25 19:06:26,0
187.220.82.121,138.244.216.64,4978,40,5,24890,12.47,2024-09-30 02:48:41,0
135.190.15.139,180.42.132.209,5971,61,2,11942,11.37,2024-10-17 13:51:09,0
59.140.127.134,208.99.134.149,5079,42,1,5079,13.27,2024-10-06 07:43:44,0
42.225.24.56,19.92.228.253,4985,36,3,14955,6.54,2024-10-17 18:49:43,0
112.170.5.198,50.154.91.95,6226,28,3,18678,8.87,2024-09-22 09:47:08,0
1.168.116.134,64.99.3.237,4511,39,2,9022,15.66,2024-10-06 21:52:24,0
